,ASY_SVC_TYP_CD,Alpha,BidNumber,Bid_District,Bid_List_Rev_Wkly,Bid_Region,Bid_Request_Reason_Descr,Comp_Incentive,Constraints,DAS,Eff_Off_Incentive_Diff_Estimate,Flag,Gamma,Gross_OR_Ratio,Incentive_Freight,Ind_Dominant_Industry,List_Rev_Wkly,LowerBoundBind,LowerBoundType,LowerBoundValue,MVM_DRC_CD,Marginal_Cost_wkly,MktInc,NCV_DTR_DAT_TYP_CD,NetRev_-0.01,NetRev_-0.02,NetRev_0,NetRev_0.01,NetRev_0.02,Obj_-0.01,Obj_-0.02,Obj_0,Obj_0.01,Obj_0.02,Optimal_UPSInc,Optimal_UPSInc_-0.01,Optimal_UPSInc_-0.02,Optimal_UPSInc_0,Optimal_UPSInc_0.01,Optimal_UPSInc_0.02,Overall_Incentive,PTWonBid_-0.01,PTWonBid_-0.02,PTWonBid_0,PTWonBid_0.01,PTWonBid_0.02,PTWonbid_optimal,Pct_Rev_Freight,PriorInctest,Prior_Incentive,Product,Product_Mode,Profit_-0.01,Profit_-0.02,Profit_0,Profit_0.01,Profit_0.02,RESI,RelBoundBind,SVC_FEA_TYP_CD,SVC_GRP_NR,SVM_TYP_CD,TP1_High,TP1_Low,TP1_Target,Target_High,Target_High_Shown_IWA,Target_Low,UpperBoundBind,UpperBoundType,UpperBoundValue,Weight_PriceDiscip,Weight_Volume,ceiling,index,Timestamp
0,,-1.75706472293,P780032690,56,9053.88424612,03,CONVERSION,0.57979389516,True,,-0.0247095227427,0.0,-0.816605740095,0.177103982661,0.7,Apparel and Consumer Goods,61.19111554,0.0,l_MktPR,0.411975723482,N,10.8371902656,0.529580578785,,3.5532244391,3.37099832704,3.74333629909,3.94191458952,4.14960101744,0.0938294675164,0.0929706330831,0.0947174085794,0.0956377814643,0.0965942069844,,0.67,0.66,0.68,0.69,0.7,0.68,0.187315008372,0.183632231427,0.191170333004,0.195211275696,0.199452302301,0.191170333004,0.996845672639,0.02,0.0,1DA,AIR,3.8550160113,4.03274352514,3.66785966113,3.47057426327,3.26239336412,,0.0,SCX,AMFJKHD,1DA,0.72,0.665,0.0,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.4,0.68,6,2018-04-05 13:26
1,,-1.75706472293,P780032690,56,9053.88424612,03,CONVERSION,0.57979389516,True,,-0.0247095227427,0.0,-0.816605740095,0.177103982661,0.7,Apparel and Consumer Goods,61.19111554,0.0,l_MktPR,0.411975723482,N,10.8371902656,0.529580578785,,3.5532244391,3.37099832704,3.74333629909,3.94191458952,4.14960101744,0.0938294675164,0.0929706330831,0.0947174085794,0.0956377814643,0.0965942069844,,0.67,0.66,0.68,0.69,0.7,0.68,0.187315008372,0.183632231427,0.191170333004,0.195211275696,0.199452302301,0.191170333004,0.996845672639,0.02,0.0,1DA,AIR,3.8550160113,4.03274352514,3.66785966113,3.47057426327,3.26239336412,,0.0,SCX,AMFJKHC,1DA,0.72,0.665,0.0,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.4,0.68,6,2018-04-05 13:26
2,,-1.75706472293,P780032690,56,9053.88424612,03,CONVERSION,0.57979389516,True,,-0.0247095227427,0.0,-0.816605740095,0.177103982661,0.7,Apparel and Consumer Goods,61.19111554,0.0,l_MktPR,0.411975723482,N,10.8371902656,0.529580578785,,3.5532244391,3.37099832704,3.74333629909,3.94191458952,4.14960101744,0.0938294675164,0.0929706330831,0.0947174085794,0.0956377814643,0.0965942069844,,0.67,0.66,0.68,0.69,0.7,0.68,0.187315008372,0.183632231427,0.191170333004,0.195211275696,0.199452302301,0.191170333004,0.996845672639,0.02,0.0,1DA,AIR,3.8550160113,4.03274352514,3.66785966113,3.47057426327,3.26239336412,,0.0,SCX,AMFJKHF,1DP,0.72,0.665,0.0,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.4,0.68,18,2018-04-05 13:26
3,,-1.75706472293,P780032690,56,9053.88424612,03,CONVERSION,0.57979389516,True,,-0.0247095227427,0.0,-0.816605740095,0.177103982661,0.7,Apparel and Consumer Goods,61.19111554,0.0,l_MktPR,0.411975723482,N,10.8371902656,0.529580578785,,3.5532244391,3.37099832704,3.74333629909,3.94191458952,4.14960101744,0.0938294675164,0.0929706330831,0.0947174085794,0.0956377814643,0.0965942069844,,0.67,0.66,0.68,0.69,0.7,0.68,0.187315008372,0.183632231427,0.191170333004,0.195211275696,0.199452302301,0.191170333004,0.996845672639,0.02,0.0,1DA,AIR,3.8550160113,4.03274352514,3.66785966113,3.47057426327,3.26239336412,,0.0,SCX,AMFJKHE,1DP,0.72,0.665,0.0,0.71,0.68,0.65,1.0,u_Ceiling,0.68,0.1,0.4,0.68,18,2018-04-05 13:26
4,,-1.93301319959,P780032690,56,9053.88424612,03,CONVERSION,0.53361428159,True,,-0.025308828492,0.0,-1.19062285724,0.231268448448,0.675308828492,Apparel and Consumer Goods,56.12333202,0.0,l_MktPR,0.353513076236,N,12.979555918,0.482810460989,,3.47635486931,3.28502353965,3.67781131304,3.89015378399,4.11421806998,0.0938294675164,0.0929706330831,0.0947174085794,0.0956377814643,0.0965942069844,,0.64,0.63,0.65,0.66,0.67,0.65,0.182180436853,0.177370381062,0.187231084555,0.192539935609,0.198126303215,0.187231084555,0.990519872737,0.02,0.0,2DA,AIR,3.8550160113,4.03274352514,3.66785966113,3.47057426327,3.26239336412,,0.0,SCX,AMFJKHI,2DA,0.676,0.618,0.0,0.685308828492,0.65,0.625308828492,1.0,u_Ceiling,0.65,0.1,0.4,0.65,33,2018-04-05 13:26
5,,-1.93301319959,P780032690,56,9053.88424612,03,CONVERSION,0.53361428159,True,,-0.025308828492,0.0,-1.19062285724,0.231268448448,0.675308828492,Apparel and Consumer Goods,56.12333202,0.0,l_MktPR,0.353513076236,N,12.979555918,0.482810460989,,3.47635486931,3.28502353965,3.67781131304,3.89015378399,4.11421806998,0.0938294675164,0.0929706330831,0.0947174085794,0.0956377814643,0.0965942069844,,0.64,0.63,0.65,0.66,0.67,0.65,0.182180436853,0.177370381062,0.187231084555,0.192539935609,0.198126303215,0.187231084555,0.990519872737,0.02,0.0,2DA,AIR,3.8550160113,4.03274352514,3.66785966113,3.47057426327,3.26239336412,,0.0,SCX,AMFJKHJ,2DA,0.676,0.618,0.0,0.685308828492,0.65,0.625308828492,1.0,u_Ceiling,0.65,0.1,0.4,0.65,33,2018-04-05 13:26
6,,-1.93301319959,P780032690,56,9053.88424612,03,CONVERSION,0.53361428159,True,,-0.025308828492,0.0,-1.19062285724,0.231268448448,0.675308828492,Apparel and Consumer Goods,56.12333202,0.0,l_MktPR,0.353513076236,N,12.979555918,0.482810460989,,3.47635486931,3.28502353965,3.67781131304,3.89015378399,4.11421806998,0.0938294675164,0.0929706330831,0.0947174085794,0.0956377814643,0.0965942069844,,0.64,0.63,0.65,0.66,0.67,0.65,0.182180436853,0.177370381062,0.187231084555,0.192539935609,0.198126303215,0.187231084555,0.990519872737,0.02,0.0,2DA,AIR,3.8550160113,4.03274352514,3.66785966113,3.47057426327,3.26239336412,,0.0,SPB,AMFJKHL,2DM,0.676,0.618,0.0,0.685308828492,0.65,0.625308828492,1.0,u_Ceiling,0.65,0.1,0.4,0.65,44,2018-04-05 13:26
7,,-1.93301319959,P780032690,56,9053.88424612,03,CONVERSION,0.53361428159,True,,-0.025308828492,0.0,-1.19062285724,0.231268448448,0.675308828492,Apparel and Consumer Goods,56.12333202,0.0,l_MktPR,0.353513076236,N,12.979555918,0.482810460989,,3.47635486931,3.28502353965,3.67781131304,3.89015378399,4.11421806998,0.0938294675164,0.0929706330831,0.0947174085794,0.0956377814643,0.0965942069844,,0.64,0.63,0.65,0.66,0.67,0.65,0.182180436853,0.177370381062,0.187231084555,0.192539935609,0.198126303215,0.187231084555,0.990519872737,0.02,0.0,2DA,AIR,3.8550160113,4.03274352514,3.66785966113,3.47057426327,3.26239336412,,0.0,SPB,AMFJKHK,2DM,0.676,0.618,0.0,0.685308828492,0.65,0.625308828492,1.0,u_Ceiling,0.65,0.1,0.4,0.65,44,2018-04-05 13:26
8,,-1.46188955231,P780032690,56,9053.88424612,03,CONVERSION,0.505370357021,True,,-0.00834634890565,0.0,-1.72193830113,0.279511077158,0.608346348906,Apparel and Consumer Goods,21.9288916,0.0,l_MktPR,0.318234131208,N,6.129368112,0.454587304966,,2.35004512834,2.2215300679,2.48533270884,2.62780336374,2.77789340915,0.0938294675164,0.0929706330831,0.0947174085794,0.0956377814643,0.0965942069844,,0.59,0.58,0.6,0.61,0.62,0.6,0.274786197553,0.266594949908,0.283339982952,0.292275442545,0.301612687371,0.283339982952,0.991401956677,0.02,0.0,3DA,AIR,3.8550160113,4.03274352514,3.66785966113,3.47057426327,3.26239336412,,0.0,SCX,AMFJKHO,3DS,0.643,0.586,0.0,0.618346348906,0.6,0.558346348906,1.0,u_Ceiling,0.6,0.1,0.4,0.6,52,2018-04-05 13:26
9,,-2.12722502757,P780032690,56,9053.88424612,03,CONVERSION,0.380399066341,True,,-0.0584705835355,0.0,-1.24035313974,0.451346259519,0.430654252282,Apparel and Consumer Goods,832.40295991,0.0,l_MktPR,0.17048515519,E,375.701962368,0.361911657839,,54.7849198454,52.975972586,56.6541872032,58.5865971267,60.585143922,0.0633505284737,0.0617244731971,0.0649907748217,0.0666470453013,0.0683210672995,,0.362183668746,0.352183668746,0.372183668746,0.382183668746,0.392183668746,0.372183668746,0.106529044224,0.104706334903,0.108409112415,0.110349157754,0.112351955515,0.108409112415,0.96882862706,0.02,0.0,GND_Com,GND,268.073874383,268.764262299,266.92135178,265.252277994,263.00675277,,0.0,ALL,AMFJKHN,GND,0.28,0.22,0.22,0.440654252282,0.43,0.380654252282,0.0,u_Ceiling,0.43,0.2,0.3,0.43,62,2018-04-05 13:26
10,,-2.12722502757,P780032690,56,9053.88424612,03,CONVERSION,0.380399066341,True,,-0.0584705835355,0.0,-1.24035313974,0.451346259519,0.430654252282,Apparel and Consumer Goods,832.40295991,0.0,l_MktPR,0.17048515519,I,375.701962368,0.361911657839,,54.7849198454,52.975972586,56.6541872032,58.5865971267,60.585143922,0.0633505284737,0.0617244731971,0.0649907748217,0.0666470453013,0.0683210672995,,0.362183668746,0.352183668746,0.372183668746,0.382183668746,0.392183668746,0.372183668746,0.106529044224,0.104706334903,0.108409112415,0.110349157754,0.112351955515,0.108409112415,0.96882862706,0.02,0.0,GND_Com,GND,268.073874383,268.764262299,266.92135178,265.252277994,263.00675277,,0.0,ALL,AMFJKHM,GND,0.28,0.22,0.22,0.440654252282,0.43,0.380654252282,0.0,u_Ceiling,0.43,0.2,0.3,0.43,80,2018-04-05 13:26
11,,-2.12722502757,P780032690,56,9053.88424612,03,CONVERSION,0.380399066341,True,,-0.0584705835355,0.0,-1.24035313974,0.451346259519,0.430654252282,Apparel and Consumer Goods,832.40295991,0.0,l_MktPR,0.17048515519,N,375.701962368,0.361911657839,,54.7849198454,52.975972586,56.6541872032,58.5865971267,60.585143922,0.0633505284737,0.0617244731971,0.0649907748217,0.0666470453013,0.0683210672995,,0.362183668746,0.352183668746,0.372183668746,0.382183668746,0.392183668746,0.372183668746,0.106529044224,0.104706334903,0.108409112415,0.110349157754,0.112351955515,0.108409112415,0.96882862706,0.02,0.0,GND_Com,GND,268.073874383,268.764262299,266.92135178,265.252277994,263.00675277,,0.0,SPB,AMFJKHG,GND,0.48,0.42,0.0,0.440654252282,0.43,0.380654252282,0.0,u_Ceiling,0.43,0.2,0.3,0.43,94,2018-04-05 13:26
12,,-1.93716115029,P780032690,56,9053.88424612,03,CONVERSION,0.386203710285,True,,-0.0262025593799,0.0,-3.08583685525,0.365931143095,0.45620255938,Apparel and Consumer Goods,8081.30843868,0.0,l_MktPR,0.204320689343,N,2957.20243467,0.387938991802,,658.02018701,617.677060471,701.07761789,747.041457248,796.116599232,0.0633505284737,0.0617244731971,0.0649907748217,0.0666470453013,0.0683210672995,,0.42,0.41,0.43,0.44,0.45,0.43,0.145401707799,0.138968733761,0.152198216721,0.159380442198,0.166971744542,0.152198216721,0.820624990886,0.02,0.0,GND_Resi,GND,268.073874383,268.764262299,266.92135178,265.252277994,263.00675277,,0.0,SCR,AMFJKHH,GND,0.39,0.33,0.0,0.46620255938,0.43,0.40620255938,1.0,u_Ceiling,0.43,0.2,0.3,0.43,99,2018-04-05 13:26
13,,-0.727562537486,P780032690,56,9053.88424612,03,CONVERSION,0.621012199773,True,,0.0,0.0,-0.616679523129,0.0583998406137,0.7,Apparel and Consumer Goods,0.42753991,0.0,l_MktPR,0.223611039102,E,0.0249682626,0.402777722386,,0.0520616201387,0.0496963934156,0.0544896006136,0.0569840244672,0.0595489233684,0.258123923938,0.257578094749,0.258700418666,0.259311019162,0.259959488527,,0.69,0.68,0.7,0.71,0.72,0.7,0.419897239685,0.415135792449,0.424830519437,0.429946841138,0.43525851312,0.424830519437,1.0,0.0,0.0,Export,IE,0.108626195013,0.111045869165,0.106166281301,0.103664389952,0.101118656102,,0.0,ALL,AMFJKJN,WFM,0.717,0.666,0.719,0.71,0.7,0.65,1.0,u_Ceiling,0.7,0.1,0.55,0.7,104,2018-04-05 13:26
14,,-0.727562537486,P780032690,56,9053.88424612,03,CONVERSION,0.621012199773,True,,0.0,0.0,-0.616679523129,0.0583998406137,0.7,Apparel and Consumer Goods,0.42753991,0.0,l_MktPR,0.223611039102,E,0.0249682626,0.402777722386,,0.0520616201387,0.0496963934156,0.0544896006136,0.0569840244672,0.0595489233684,0.258123923938,0.257578094749,0.258700418666,0.259311019162,0.259959488527,,0.69,0.68,0.7,0.71,0.72,0.7,0.419897239685,0.415135792449,0.424830519437,0.429946841138,0.43525851312,0.424830519437,1.0,0.0,0.0,Export,IE,0.108626195013,0.111045869165,0.106166281301,0.103664389952,0.101118656102,,0.0,ALL,AMFJKJN,WFM,0.717,0.666,0.669,0.71,0.7,0.65,1.0,u_Ceiling,0.7,0.1,0.55,0.7,104,2018-04-05 13:26
15,,-0.727562537486,P780032690,56,9053.88424612,03,CONVERSION,0.621012199773,True,,0.0,0.0,-0.616679523129,0.0583998406137,0.7,Apparel and Consumer Goods,0.42753991,0.0,l_MktPR,0.223611039102,E,0.0249682626,0.402777722386,,0.0520616201387,0.0496963934156,0.0544896006136,0.0569840244672,0.0595489233684,0.258123923938,0.257578094749,0.258700418666,0.259311019162,0.259959488527,,0.69,0.68,0.7,0.71,0.72,0.7,0.419897239685,0.415135792449,0.424830519437,0.429946841138,0.43525851312,0.424830519437,1.0,0.0,0.0,Export,IE,0.108626195013,0.111045869165,0.106166281301,0.103664389952,0.101118656102,,0.0,ALL,AMFJKJF,WWS,0.717,0.666,0.553,0.71,0.7,0.65,1.0,u_Ceiling,0.7,0.1,0.55,0.7,122,2018-04-05 13:26
16,,-0.727562537486,P780032690,56,9053.88424612,03,CONVERSION,0.621012199773,True,,0.0,0.0,-0.616679523129,0.0583998406137,0.7,Apparel and Consumer Goods,0.42753991,0.0,l_MktPR,0.223611039102,E,0.0249682626,0.402777722386,,0.0520616201387,0.0496963934156,0.0544896006136,0.0569840244672,0.0595489233684,0.258123923938,0.257578094749,0.258700418666,0.259311019162,0.259959488527,,0.69,0.68,0.7,0.71,0.72,0.7,0.419897239685,0.415135792449,0.424830519437,0.429946841138,0.43525851312,0.424830519437,1.0,0.0,0.0,Export,IE,0.108626195013,0.111045869165,0.106166281301,0.103664389952,0.101118656102,,0.0,ALL,AMFJKJG,WWS,0.717,0.666,0.553,0.71,0.7,0.65,1.0,u_Ceiling,0.7,0.1,0.55,0.7,122,2018-04-05 13:26
17,,-0.727562537486,P780032690,56,9053.88424612,03,CONVERSION,0.621012199773,True,,0.0,0.0,-0.616679523129,0.0583998406137,0.7,Apparel and Consumer Goods,0.42753991,0.0,l_MktPR,0.223611039102,E,0.0249682626,0.402777722386,,0.0520616201387,0.0496963934156,0.0544896006136,0.0569840244672,0.0595489233684,0.258123923938,0.257578094749,0.258700418666,0.259311019162,0.259959488527,,0.69,0.68,0.7,0.71,0.72,0.7,0.419897239685,0.415135792449,0.424830519437,0.429946841138,0.43525851312,0.424830519437,1.0,0.0,0.0,Export,IE,0.108626195013,0.111045869165,0.106166281301,0.103664389952,0.101118656102,,0.0,ALL,AMFJKJL,WXP,0.717,0.666,0.719,0.71,0.7,0.65,1.0,u_Ceiling,0.7,0.1,0.55,0.7,133,2018-04-05 13:26
